Moisture,CDS,Humidity,Temperature
518,72,52,27
517,72,52,27
520,71,52,27
510,71,52,27
519,70,52,27
520,69,51,27
517,68,51,27
522,68,51,27
516,68,51,27
515,68,51,27
517,67,50,27
518,67,50,27
519,67,50,27
517,67,50,27
521,67,50,27
516,66,50,27
515,66,50,27
521,66,50,27
517,66,49,27
517,66,49,27
521,66,49,27
516,66,49,27
515,67,49,27
517,67,49,27
520,67,49,27
518,67,50,27
513,67,50,27
517,67,50,27
518,68,50,27
515,68,50,27
516,67,51,27
515,68,51,27
520,68,51,27
517,68,51,27
516,69,51,27
517,69,52,27
521,69,52,27
518,69,52,27
513,69,52,27
516,69,52,27
517,69,53,27
518,70,53,27
511,70,53,27
517,69,53,27
518,70,53,27
514,69,53,27
518,69,53,27
518,69,54,27
516,69,54,27
516,68,54,27
519,68,54,27
513,69,54,27
518,68,55,27
512,68,55,27
514,68,55,27
517,68,55,27
518,68,55,27
518,67,55,27
514,67,55,27
520,67,56,27
519,67,56,27
517,66,56,27
521,67,56,27
517,66,56,28
514,66,56,28
518,66,56,28
521,66,56,28
518,67,57,28
520,67,57,28
519,67,57,28
518,67,57,28
513,67,57,28
518,68,57,28
521,68,57,28
516,68,57,28
516,68,57,28
518,69,58,28
517,69,58,28
517,69,58,28
518,70,58,28
517,70,58,28
516,70,58,28
517,70,58,28
516,70,58,28
518,71,58,28
516,71,58,28
518,70,58,28
517,71,58,28
520,71,58,28
514,71,57,28
518,71,57,28
516,72,57,28
516,72,57,28
521,72,57,28
517,73,57,28
518,72,57,28
518,73,57,28
516,73,56,28
518,73,56,28
514,73,56,28
518,74,56,28
520,74,56,28
518,74,55,28
517,74,55,28
516,74,55,28
515,74,55,28
518,74,55,28
517,74,54,28
517,74,54,28
520,74,54,28
517,74,54,28
517,75,54,28
518,75,54,28
515,74,53,28
520,75,53,28
517,75,53,28
517,75,53,27
518,75,53,27
515,75,52,27
519,75,52,27
515,75,52,27
520,75,52,27
517,76,52,27
517,75,51,27
518,76,51,27
515,75,51,27
517,75,51,27
516,75,51,27
513,75,51,27
517,75,51,27
517,75,50,27
516,75,50,27
517,75,50,27
518,76,50,27
516,76,50,27
517,76,50,27
522,76,50,27
516,76,50,27
516,76,50,27
518,76,50,27
517,76,50,27
513,75,50,27
517,75,50,27
517,76,50,27
518,75,50,27
519,76,51,27
518,75,51,27
517,75,51,27
515,75,51,27
517,76,51,27
514,75,52,27
513,75,52,27
512,75,52,27
513,75,52,27
513,75,52,27
514,74,53,27
516,73,53,27
514,74,53,27
517,74,53,27
517,73,53,27
517,73,54,27
519,73,54,27
520,72,54,27
518,72,54,27
515,73,54,27
509,73,54,27
516,72,55,27
516,72,55,27
521,73,55,27
516,73,55,27
515,73,55,27
517,73,55,27
517,73,55,27
519,74,56,27
518,73,56,27
517,75,56,27
516,75,56,27
513,75,56,27
519,76,56,27
516,76,56,27
519,77,57,27
519,77,57,27
516,78,57,27
514,78,57,27
516,79,57,27
516,79,57,27
514,79,57,27
515,79,57,27
514,80,58,28
516,80,58,28
516,80,58,28
517,80,58,28
517,80,58,28
515,81,58,28
516,80,58,28
518,81,58,28
516,81,58,28
516,81,58,28
517,81,58,28
514,81,58,28
519,81,58,28
518,81,58,28
517,80,58,28
516,81,58,28
518,81,57,28
512,80,57,28
517,80,57,28
513,80,57,28
518,80,57,28
518,80,57,28
515,80,57,28
514,80,56,28
516,79,56,28
516,80,56,28
518,79,56,28
517,79,56,28
519,79,55,28
514,78,55,28
518,78,55,28
517,78,55,28
520,78,56,28
518,78,56,28
519,78,56,28
519,78,56,28
520,78,56,28
516,78,55,27
513,78,55,27
515,78,55,27
518,78,55,27
516,78,55,27
517,78,55,27
518,78,54,27
517,78,54,27
519,79,54,27
519,78,54,27
516,78,54,27
516,78,53,27
520,78,53,27
516,77,53,27
516,76,53,27
521,77,53,27
516,76,52,27
517,76,52,27
518,77,52,27
518,77,52,27
518,78,52,27
515,79,52,27
519,79,51,27
517,79,51,27
517,79,51,27
516,79,51,27
517,79,51,27
522,79,51,27
517,79,51,27
505,79,51,27
512,79,51,27
517,78,51,27
516,79,51,27
517,78,51,27
518,78,51,27
514,78,51,27
518,78,52,27
517,77,52,27
517,78,52,27
520,78,52,27
516,78,53,27
516,78,53,27
517,78,53,27
513,79,53,27
519,78,53,27
522,78,54,27
517,78,54,27
515,79,54,27
516,78,54,27
520,78,54,27
519,78,55,27
517,78,55,27
518,78,55,27
518,77,55,27
517,78,55,27
516,77,55,27
512,76,55,27
517,76,56,27
519,76,56,27
517,76,56,27
517,75,56,27
517,75,56,27
516,74,56,27
517,74,57,27
516,73,57,27
517,74,57,27
517,74,57,27
517,73,57,27
520,73,57,27
515,73,57,27
517,72,57,27
523,72,58,27
517,71,58,27
520,71,58,27
516,70,58,27
515,70,58,27
518,70,58,27
518,70,58,28
515,69,58,28
522,69,58,28
520,68,58,28
520,69,59,28
521,68,59,28
517,68,59,28
518,68,59,28
517,68,59,28
518,69,59,28
516,69,59,28
517,69,59,28
515,69,59,28
512,69,58,28
517,69,58,28
515,69,58,28
517,69,58,28
517,69,58,28
517,70,58,28
518,70,57,28
517,70,57,28
519,71,57,28
520,71,57,28
518,71,57,28
518,72,57,28
517,71,57,28
515,72,56,28
514,72,56,28
515,72,56,28
515,72,56,28
517,73,56,28
517,73,55,27
516,73,55,27
518,74,55,27
521,73,55,27
519,74,55,27
522,74,55,27
518,74,54,27
517,74,54,27
517,74,54,27
512,75,54,27
517,75,54,27
521,75,53,27
517,75,53,27
514,76,53,27
517,76,53,27
521,76,53,27
513,76,52,27
516,76,52,27
523,76,52,27
517,79,52,27
516,79,52,27
517,79,52,27
522,78,52,27
514,79,52,27
516,79,52,27
518,79,52,27
515,79,52,27
517,79,52,27
517,79,52,27
513,79,52,27
518,78,52,27
518,78,52,27
517,78,52,27
516,78,53,27
521,78,53,27
520,78,53,27
518,78,53,27
515,78,53,27
516,78,53,27
520,78,53,27
518,78,53,27
517,78,53,27
522,78,53,27
515,79,53,27
518,79,53,27
518,79,54,27
517,79,55,27
521,79,55,27
518,79,55,27
514,79,56,27
522,79,56,27
519,79,57,27
518,79,57,27
519,80,58,28
514,80,58,28
522,80,58,28
518,80,58,28
520,80,58,28
517,80,59,28
520,80,59,28
518,81,60,28
518,80,60,28
520,81,60,28
518,81,60,28
519,81,60,28
521,81,61,28
520,81,61,28
513,81,61,28
518,81,61,28
520,81,61,28
521,81,61,28
516,81,61,28
518,82,61,28
520,82,61,28
519,82,61,28
514,82,61,28
520,82,61,28
520,82,62,28
514,82,62,28
523,82,62,28
514,83,62,28
518,83,62,28
518,83,62,28
516,83,62,28
520,83,62,28
518,83,61,28
519,83,62,28
519,84,62,28
516,84,62,28
519,84,62,28
515,84,62,28
521,84,62,28
517,84,62,28
520,84,62,28
518,84,62,28
518,85,62,28
519,85,62,28
518,85,62,28
518,85,61,28
517,85,61,28
518,85,61,28
519,85,61,28
515,85,61,28
522,85,61,28
519,85,61,28
519,85,61,28
518,86,61,28
523,86,61,28
517,85,61,28
518,86,61,28
518,86,61,28
518,86,61,28
517,86,61,28
520,86,61,28
515,86,61,28
522,86,62,28
515,87,62,28
519,86,62,28
516,87,61,28
517,87,61,28
520,87,61,28
517,87,61,28
519,88,61,28
518,88,62,28
519,88,62,28
519,88,61,28
517,88,61,28
520,88,61,29
514,88,61,29
523,88,61,29
514,89,61,29
518,89,62,29
518,89,62,29
515,89,62,29
522,90,62,29
517,90,62,29
523,90,62,29
515,90,62,29
517,91,62,29
518,91,62,29
518,90,62,29
519,91,62,29
516,91,62,29
520,91,62,29
514,91,62,29
522,92,62,29
516,92,62,29
518,91,62,29
519,92,62,29
517,92,61,29
515,92,61,29
517,92,61,29
515,93,61,29
521,92,61,29
519,93,61,29
520,93,61,29
519,93,61,29
514,93,61,29
521,93,61,29
517,93,62,29
517,93,62,29
517,93,62,29
519,92,62,29
518,92,61,29
517,92,62,29
519,92,62,29
517,91,61,29
518,91,61,29
517,91,61,29
517,91,61,29
522,91,61,29
515,91,61,29
521,91,61,29
515,91,61,29
520,91,61,29
516,91,61,29
518,91,61,29
518,91,61,29
516,91,61,29
517,91,62,29
515,91,62,29
520,92,62,29
516,92,62,29
516,92,62,29
518,92,62,29
518,92,62,29
518,92,62,29
517,93,61,29
521,92,61,29
517,93,62,29
518,93,62,29
519,93,62,29
517,93,62,29
522,94,62,29
514,94,62,29
519,94,62,29
517,94,62,29
518,95,61,29
518,96,61,29
517,95,61,29
523,96,61,29
516,96,62,29
519,96,62,29
518,96,62,29
514,97,62,29
517,97,62,29
520,97,62,29
517,97,62,29
522,97,62,29
521,98,62,29
518,98,62,29
515,99,62,29
517,99,62,29
520,99,63,29
523,99,63,29
518,99,63,29
512,100,62,29
519,100,62,29
520,100,62,29
518,100,62,29
518,100,62,29
515,101,62,29
517,100,62,29
522,101,63,29
517,101,63,29
512,102,63,29
515,101,63,29
517,102,63,29
520,102,63,29
516,102,63,29
518,102,63,29
518,103,63,29
515,103,63,29
517,103,63,29
519,103,63,29
522,104,62,29
517,104,62,29
517,104,62,29
520,104,62,29
523,105,62,29
519,105,62,29
520,106,62,29
517,105,62,29
515,106,62,29
513,106,62,29
518,106,62,29
518,106,62,29
518,107,62,29
519,106,62,29
520,107,62,29
519,107,62,29
518,107,62,29
517,107,62,29
518,107,62,29
518,108,62,29
518,107,62,29
510,108,62,29
519,107,62,29
516,108,62,29
518,108,62,29
520,107,62,29
521,108,62,29
524,108,62,29
523,108,62,29
520,108,62,29
518,108,62,29
518,108,62,29
519,108,62,29
520,108,62,29
520,108,62,29
521,108,62,29
519,108,62,29
519,108,62,29
514,108,62,29
517,108,62,29
517,108,62,29
521,108,62,29
519,108,62,29
517,108,63,29
519,108,63,29
521,108,63,29
526,107,63,29
520,107,63,29
518,106,63,29
517,106,63,29
519,105,62,29
522,105,62,29
520,105,62,29
518,105,62,29
519,104,62,29
519,104,62,29
521,104,62,29
519,103,62,29
515,103,62,29
519,102,62,29
517,102,62,29
518,102,62,29
520,102,63,29
521,101,63,29
521,101,63,29
523,101,63,29
520,101,63,29
520,100,62,29
520,100,62,29
518,100,62,29
517,99,62,29
518,99,62,29
518,99,62,29
520,99,63,29
518,99,63,29
517,99,63,29
521,99,63,29
519,99,63,29
519,99,62,29
522,99,62,29
521,99,63,29
516,99,63,29
514,99,63,29
518,99,63,29
520,100,63,29
517,101,63,29
518,101,63,29
523,102,63,29
520,102,62,29
518,103,62,29
519,103,62,29
518,103,62,29
520,104,63,29
521,104,63,29
517,105,63,29
518,105,63,29
522,106,63,29
519,107,63,29
518,108,63,29
520,108,63,29
520,108,63,29
519,109,63,29
518,110,63,29
521,110,63,29
518,110,63,29
515,111,63,29
520,111,63,29
520,112,63,29
516,112,63,29
519,112,63,29
520,113,63,29
515,113,63,29
524,114,63,29
515,114,63,29
519,114,63,29
519,115,63,29
518,115,63,29
522,115,63,29
517,115,63,29
520,115,63,29
519,115,63,29
520,114,63,29
516,114,63,29
525,113,63,29
518,113,63,29
513,113,63,29
518,113,63,29
519,113,63,29
523,112,63,29
520,113,63,29
516,112,63,29
519,112,63,29
519,112,63,29
525,112,63,29
520,112,63,29
513,112,63,29
515,112,63,29
518,112,63,29
516,112,63,29
520,112,63,29
520,111,63,29
520,111,63,29
519,111,63,29
517,111,63,29
519,111,63,29
519,111,63,29
519,111,63,29
516,111,63,29
517,111,63,29
517,111,63,29
515,111,63,29
532,111,63,29
522,111,63,29
531,111,63,29
519,111,63,29
518,111,63,29
521,110,63,29
519,110,63,29
523,110,63,29
519,110,63,29
518,110,63,29
520,110,63,29
520,110,63,29
519,110,63,29
528,111,63,29
519,111,63,29
517,111,63,29
523,111,63,29
524,111,63,29
519,111,63,29
520,112,63,29
524,112,63,29
519,112,63,29
516,112,63,29
519,112,63,29
520,113,63,29
516,113,63,29
515,113,63,29
516,114,63,29
518,114,64,29
518,114,64,29
518,115,64,29
522,115,64,29
522,116,64,29
519,116,64,29
518,117,63,29
518,118,63,29
520,118,63,29
520,118,64,29
521,119,63,29
519,120,63,29
519,120,63,29
520,121,63,29
520,121,63,29
522,122,64,29
519,123,64,29
522,123,64,29
520,124,64,29
512,125,64,29
516,125,64,29
520,126,64,29
522,126,64,29
523,126,64,29
518,127,64,29
520,128,64,29
521,128,64,29
528,129,64,29
521,129,64,29
519,129,64,29
520,130,64,29
524,130,64,29
517,131,64,29
521,131,64,29
522,132,64,29
521,132,64,29
523,132,64,29
520,132,64,29
520,133,64,29
529,133,64,29
520,133,64,29
522,134,64,29
522,134,64,29
520,134,64,29
520,134,64,29
522,134,64,29
520,135,64,29
520,135,64,29
522,135,64,29
519,135,64,29
520,136,64,29
520,136,64,29
520,136,64,29
520,137,64,29
517,137,64,29
521,137,64,29
525,137,64,29
519,138,64,29
521,138,64,29
520,138,64,29
519,138,64,29
524,138,64,29
520,139,64,29
509,139,64,29
522,139,64,29
521,139,64,29
515,139,64,29
520,139,64,29
525,139,64,29
521,138,64,29
522,138,64,29
519,138,64,29
518,138,65,29
522,138,65,29
518,138,64,29
520,138,64,29
521,138,64,29
525,137,64,29
525,138,64,29
516,137,64,29
521,137,64,29
521,137,64,29
520,137,64,29
517,137,64,29
520,137,64,29
521,136,64,29
524,136,64,29
523,135,64,29
520,135,64,29
518,135,65,29
524,134,65,29
521,134,64,29
522,134,64,29
521,133,64,29
518,133,64,29
522,132,64,29
525,132,64,29
520,132,64,29
512,131,64,29
518,131,64,29
523,131,65,29
516,131,65,29
526,132,65,29
521,131,65,29
521,131,65,29
520,131,65,29
520,131,65,29
521,131,65,29
520,131,65,29
521,131,65,29
521,131,65,29
517,131,65,29
523,131,65,29
518,131,65,29
522,131,65,29
519,131,65,29
523,131,65,29
520,131,65,29
525,131,65,29
519,131,65,29
521,131,65,29
520,130,65,29
520,130,65,29
525,130,65,29
521,129,65,29
524,130,65,29
519,129,65,29
521,128,65,29
524,128,65,29
522,127,65,29
517,126,65,29
523,126,65,29
519,125,65,29
522,124,65,29
522,123,64,29
520,122,64,29
522,121,64,29
522,120,65,29
528,119,65,29
524,118,65,29
520,117,65,29
523,116,65,29
523,115,65,29
521,115,65,29
522,114,65,29
521,113,65,29
523,112,65,29
528,112,65,29
522,111,65,29
519,110,65,29
523,109,65,29
527,109,65,29
515,108,65,29
522,108,65,29
526,107,65,29
522,107,65,29
520,107,65,29
521,106,65,29
522,106,65,29
524,106,65,29
523,106,65,29
520,106,65,29
521,106,65,29
525,107,65,29
522,107,65,29
520,107,65,29
523,107,65,29
522,108,65,29
519,108,65,29
524,108,65,29
529,108,65,29
523,109,65,29
518,109,65,29
520,109,65,29
523,110,65,29
524,110,65,29
522,110,65,29
520,111,65,29
515,111,65,29
522,111,65,29
523,112,65,29
523,112,65,29
521,113,65,29
522,114,65,29
522,114,65,29
526,114,65,29
523,114,65,29
518,115,65,29
522,115,65,29
522,115,65,29
522,116,65,29
521,116,65,29
521,116,65,29
526,117,65,29
523,117,65,29
520,117,65,29
524,117,65,29
523,118,65,29
522,118,65,29
516,118,65,29
522,118,65,29
525,119,65,29
522,119,65,29
521,119,65,29
525,119,65,29
521,120,65,29
524,120,65,29
523,120,65,29
518,120,65,29
523,121,65,29
522,121,65,29
521,122,65,29
526,123,65,29
521,122,65,29
523,123,65,29
520,123,65,29
522,124,65,29
519,124,65,29
520,125,65,29
524,125,65,29
523,126,65,29
521,126,65,29
522,127,65,29
520,127,65,29
523,128,65,29
523,128,65,29
522,128,65,29
522,129,65,29
522,129,65,29
524,129,65,29
523,129,65,29
525,130,65,29
518,130,65,29
526,130,65,29
522,131,65,29
523,131,65,29
523,131,65,29
520,132,65,29
522,132,65,29
521,132,65,29
523,133,65,29
524,133,65,29
518,133,65,29
522,133,65,29
520,133,65,29
520,133,65,29
523,133,65,29
521,133,65,29
522,133,65,29
523,133,65,29
520,133,65,29
526,132,65,29
518,132,65,29
523,132,65,29
523,131,65,29
520,130,65,29
523,129,65,29
524,128,65,29
522,128,65,29
523,128,65,29
524,128,65,29
520,128,65,29
524,129,65,29
521,130,65,29
523,131,65,29
525,132,65,29
524,132,65,29
526,133,65,29
523,133,65,29
522,134,65,29
529,134,65,29
522,135,65,29
518,135,65,29
523,136,65,29
521,136,65,29
522,136,65,29
523,136,65,29
527,137,65,29
524,137,65,29
515,138,65,29
523,138,65,29
526,138,65,29
521,139,65,29
522,139,65,29
525,140,65,29
523,140,65,29
520,140,65,29
525,141,65,29
523,142,65,29
514,142,65,29
523,143,65,29
526,144,65,29
522,145,66,29
521,145,66,29
520,146,66,29
522,147,66,29
524,147,66,29
522,148,66,29
518,148,65,29
524,149,65,29
522,150,65,29
523,151,65,29
526,152,65,29
521,152,65,29
524,153,65,29
525,153,65,29
522,154,65,29
520,154,65,29
523,142,65,29
524,143,65,29
522,143,66,29
524,143,66,29
528,157,65,29
522,157,65,29
520,158,65,29
522,159,65,29
526,159,65,29
522,160,65,29
523,160,65,29
525,160,65,29
527,161,65,29
519,161,66,29
523,161,66,29
527,161,66,29
524,162,66,29
521,162,66,29
523,163,66,29
523,163,66,29
520,163,66,29
532,164,66,29
522,164,66,29
522,165,66,29
525,165,66,29
522,165,66,29
519,165,66,29
523,165,66,29
523,165,66,29
519,165,66,29
524,164,66,29
522,164,66,29
520,164,66,29
523,164,66,29
522,164,66,29
523,164,66,29
525,165,66,29
517,165,66,29
527,165,66,29
522,165,66,29
523,165,66,29
522,165,66,29
522,165,66,29
526,166,66,29
523,166,66,29
523,166,66,29
525,166,66,29
522,167,66,29
523,167,66,29
529,168,66,29
521,168,66,29
522,169,66,29
527,169,66,29
523,169,66,29
522,170,66,29
524,170,66,29
524,171,66,29
522,171,66,29
529,172,66,29
526,172,66,29
523,172,66,29
525,173,66,29
524,174,66,29
524,174,66,29
524,174,66,29
522,175,66,29
529,176,66,29
520,176,66,29
527,176,66,29
520,177,66,29
528,178,66,29
519,178,66,29
527,178,66,29
523,178,66,29
522,179,66,29
520,179,66,29
522,179,66,29
525,180,66,29
522,180,66,29
523,180,66,29
524,180,66,29
523,180,66,29
526,181,66,29
522,181,66,29
523,181,66,29
526,182,66,29
522,182,66,29
526,182,66,29
522,183,66,29
524,183,66,29
524,183,66,29
521,183,66,29
523,183,66,29
526,184,66,29
521,184,66,29
527,184,66,29
522,184,66,29
523,184,66,29
524,184,66,29
523,184,66,29
525,184,66,29
524,184,66,29
528,184,66,29
521,184,66,29
524,184,66,29
524,184,66,29
519,184,66,29
525,184,66,29
523,185,66,29
524,185,66,29
526,185,66,29
526,185,66,29
523,185,66,29
527,185,66,29
524,186,66,29
519,186,66,29
526,186,66,29
524,187,66,29
520,187,66,29
522,188,66,29
524,188,66,29
522,188,66,29
528,189,66,29
523,190,66,29
524,190,66,29
524,191,66,29
521,191,66,29
525,192,66,29
525,192,66,29
522,193,66,29
524,194,66,29
516,194,66,29
521,195,66,29
522,196,66,29
524,196,66,29
521,197,66,29
524,197,66,29
525,198,66,29
522,199,66,29
520,199,66,29
524,200,66,29
524,200,66,29
519,201,66,29
525,201,66,29
526,202,66,29
520,203,66,29
527,203,66,29
522,204,66,29
522,205,66,29
524,205,66,29
524,206,66,29
522,206,66,29
524,207,66,29
526,208,66,29
524,208,66,29
522,209,66,29
524,210,66,29
529,210,66,29
524,211,66,29
519,212,66,29
525,212,66,29
527,213,66,29
522,214,66,29
521,215,66,29
523,216,66,29
527,217,66,29
523,218,66,29
523,219,66,29
527,220,66,29
524,221,66,29
521,222,66,29
524,223,66,29
525,224,66,29
523,226,66,29
523,227,66,29
530,228,66,29
523,229,66,29
520,230,66,29
523,232,66,29
524,233,66,29
532,235,66,29
524,236,66,29
521,237,66,29
524,239,66,29
524,240,66,29
524,241,66,29
521,243,66,29
524,244,66,29
523,246,66,29
525,248,66,29
524,249,66,29
522,251,66,29
524,253,66,29
525,255,66,29
524,256,66,29
522,258,66,29
525,260,66,29
526,261,66,29
524,264,66,29
526,265,66,29
525,267,66,29
523,269,66,29
525,271,66,29
524,273,66,29
523,275,66,29
524,276,66,29
529,279,66,29
522,280,66,29
528,282,67,29
525,284,67,29
523,285,67,29
525,286,67,29
523,288,67,29
525,289,67,29
521,291,67,29
525,292,67,29
527,294,66,29
525,295,66,29
523,296,66,29
527,297,66,29
524,298,66,29
522,299,66,29
525,301,66,29
526,302,66,29
525,303,65,29
520,304,65,29
525,305,65,29
524,306,65,29
525,307,65,29
526,308,65,29
527,309,65,29
526,310,65,29
519,311,65,29
525,312,65,29
525,313,65,29
522,314,64,29
522,315,64,29
525,315,64,29
527,317,64,29
530,317,64,29
522,318,64,29
524,320,64,29
529,320,64,29
525,321,64,29
524,322,64,29
523,323,64,29
524,323,64,29
525,324,64,29
525,325,64,29
520,325,64,29
526,327,64,29
527,327,65,29
526,328,65,29
525,329,65,29
523,329,65,29
526,331,65,29
525,331,65,29
522,332,65,29
524,333,65,29
527,333,65,29
524,334,65,29
526,335,65,29
524,336,65,29
528,336,65,29
522,337,65,29
522,338,65,29
527,339,64,29
526,339,64,29
521,340,64,29
527,341,64,29
525,341,64,29
524,342,64,29
525,343,64,29
524,343,64,29
520,344,64,29
524,345,65,29
526,346,65,29
523,347,65,29
524,348,65,29
529,349,65,29
527,350,65,29
523,351,65,29
522,352,65,29
524,353,65,29
528,354,65,29
525,356,65,29
521,357,65,29
525,358,65,29
528,359,65,29
525,360,65,29
525,361,65,29
525,363,65,29
525,364,65,29
529,365,65,29
527,366,65,29
519,367,65,29
525,368,65,29
529,370,65,29
525,371,65,29
521,372,65,29
526,373,65,29
530,375,65,29
522,376,65,29
527,377,65,29
526,378,65,29
523,380,65,29
526,381,65,29
525,382,65,29
521,384,65,29
526,385,66,29
522,387,66,29
528,388,66,29
527,390,66,29
526,391,66,29
523,392,66,29
526,394,66,29
526,395,66,29
523,397,66,29
525,398,66,29
526,400,66,29
524,402,66,29
526,403,66,29
525,405,66,29
524,406,66,29
525,408,66,29
525,410,66,29
526,411,66,29
528,413,66,29
524,415,66,29
526,416,66,29
527,417,66,29
526,419,66,29
525,421,66,29
527,423,66,29
527,425,66,29
521,426,66,29
529,428,66,29
524,430,66,29
526,432,66,29
526,433,66,29
526,435,66,29
524,437,66,29
525,439,66,29
526,441,66,29
525,443,66,29
523,445,66,29
520,446,66,29
527,449,66,29
526,450,66,29
526,453,66,29
525,454,66,29
523,456,66,29
